Renderer.render,Renderer.unmount,Scene.add,Scene.update,Scene.draw,Scene.clear,Scene.unmount,Camera.addMouseListener,Camera.updateCameraDirection,Camera.update,Camera.unmount,Cube.initBuffers,Cube.update,Model.build,Model.call,Model.getWeights,Model.setWeights,Trainer.step,Trainer.resetState,Trainer.updateWeights,Trainer.isDead,Model.unmount,Trainer.unmount
0.0700000001117587,0.10000000149011612,0,0.030000000074505807,0,0.015000000037252903,0,0.10000000149011612,0,0.005000000074505806,0,0,0.009999999962747096,2.2999999970197678,25.259999999776483,0,0,39.80499999988824,0,0,14.540000000037253,0.09999999776482582,0.19999999925494194
0.0650000000372529,0.10000000149011612,0,0.025,0.004999999888241291,0.015000000037252903,0,0.09999999776482582,0.09999999776482582,0.005000000074505806,0,0,0.019999999925494193,2.5,25.61000000014901,0,0,41.34500000011176,0,0,15.719999999925495,0.09999999776482582,0.09999999776482582
0.05500000026077032,0.30000000074505806,0,0.025000000186264516,0,0.009999999962747096,0,0.19999999925494194,0,0.005000000074505806,0,0,0.005000000074505806,2.7999999970197678,26.395000000298023,0,0,39.700000000372526,0,0,13.305000000074505,0,0
0.034999999590218066,0.09999999776482582,0,0.024999999813735484,0,0.009999999776482582,0,0.19999999925494194,0,0.014999999850988387,0,0,0,3,25.18499999996275,0,0,41.90999999996275,0,0,16.709999999776482,0,0.10000000149011612
0.07500000018626451,0.09999999776482582,0,0.039999999850988385,0,0.010000000149011612,0,0.09999999776482582,0,0.019999999925494193,0,0,0.015000000037252903,3,25.379999999701976,0,0,42.855000000074504,0,0,17.470000000298022,0,0
0.049999999813735485,0.19999999925494194,0,0.029999999888241292,0,0.009999999962747096,0.09999999776482582,0.19999999925494194,0,0.015000000037252903,0.09999999776482582,0,0.009999999962747096,3.199999999254942,25.06999999973923,0,0,41.205000000074506,0,0,16.130000000447033,0,0
0.055000000074505805,0.10000000149011612,0.10000000149011612,0.030000000074505807,0,0.005000000074505806,0,0.09999999776482582,0,0.015000000037252903,0,0.10000000149011612,0,3.2999999970197678,25.855000000819565,0,0,44.52500000018627,0,0,18.6449999993667,0,0
0.03500000014901161,0.10000000149011612,0.09999999776482582,0.03500000014901161,0,0,0,0.10000000149011612,0,0.010000000149011612,0,0.09999999776482582,0.010000000149011612,3.699999999254942,25.844999999925495,0,0,44.21999999992549,0,0,18.365000000037252,0,0
0.04000000022351742,0.10000000149011612,0.09999999776482582,0.009999999962747096,0.005000000074505806,0.005000000074505806,0,0.10000000149011612,0,0.004999999888241291,0,0.09999999776482582,0,3.899999998509884,27.410000000335277,0,0,49.03499999959022,0,0,21.61499999947846,0.09999999776482582,0.09999999776482582
0.019999999925494193,0.10000000149011612,0,0.005000000074505806,0.004999999888241291,0.005000000074505806,0,0.09999999776482582,0,0.005000000074505806,0,0,0,4,25.800000000372528,0,0,41.140000000409785,0,0,15.340000000037254,0,0
0.2299999998882413,0,0.10000000149011612,0.19000000022351743,0.014999999850988387,0.024999999813735484,0,0.29999999701976776,0,0.039999999850988385,0,0.10000000149011612,0.09000000040978193,1.650000000372529,63.235000000149014,0,0,66.02500000037253,0,0,2.7700000001117586,0,0
0.18999999966472386,0.19999999925494194,0.09999999776482582,0.14499999955296516,0.010000000149011612,0.034999999962747094,0.10000000149011612,0.4000000022351742,0,0.02000000011175871,0,0.09999999776482582,0.07999999970197677,1.2000000029802322,62.329999999329445,0,0,65.3199999999255,0,0,2.9850000007078052,0.09999999776482582,0.09999999776482582
0.21500000022351742,0.10000000149011612,0.10000000149011612,0.1649999998509884,0.019999999925494193,0.02500000037252903,0.10000000149011612,0.19999999925494194,0,0.025,0.10000000149011612,0.10000000149011612,0.08499999977648258,0.9000000022351742,64.55999999977648,0,0,67.775,0,0,3.1950000002980232,0,0
0.17000000029802323,0.19999999925494194,0.09999999776482582,0.14000000059604645,0.005000000074505806,0.01999999973922968,0,0.20000000298023224,0,0.010000000149011612,0,0.09999999776482582,0.07000000067055226,1.5999999977648258,64.21500000003725,0,0,67.1800000000745,0,0,2.95,0.10000000149011612,0.10000000149011612
0.20499999970197677,0,0.10000000149011612,0.1700000001117587,0,0.029999999701976775,0,0.19999999925494194,0,0.02000000011175871,0,0.10000000149011612,0.10000000037252903,1.199999999254942,63.65500000007451,0,0,68.43499999959022,0,0,4.769999999552965,0.10000000149011612,0.10000000149011612
0.18499999940395356,0,0.09999999776482582,0.15499999951571225,0.010000000149011612,0.01999999973922968,0,0.20000000298023224,0,0.02999999951571226,0,0.09999999776482582,0.06999999973922968,1.699999999254942,64.59499999992549,0,0,67.67499999981374,0,0,3.0699999997392298,0.09999999776482582,0.09999999776482582
0.2150000000372529,0.19999999925494194,0.10000000149011612,0.13999999966472387,0.02000000011175871,0.04500000029802322,0,0.19999999925494194,0,0.039999999850988385,0,0.10000000149011612,0.059999999776482585,1.5,62.99500000011176,0,0,66.17500000018626,0,0,3.1750000001862646,0,0
0.20500000044703484,0,0.10000000149011612,0.1400000002235174,0.015000000037252903,0.030000000074505807,0,0.19999999925494194,0,0.025,0,0.10000000149011612,0.06999999992549419,3.099999997764826,63.18499999996275,0,0,70.15000000037253,0,0,6.9500000001862645,0.10000000149011612,0.10000000149011612
0.22000000011175871,0.19999999925494194,0.20000000298023224,0.15500000044703482,0.024999999813735484,0.034999999776482583,0,0.19999999925494194,0,0.02000000011175871,0,0.20000000298023224,0.07999999988824129,3.5,63.15499999951571,0,0,66.1199999999255,0,0,2.940000000782311,0,0
0.19500000011175872,0.19999999925494194,0.19999999925494194,0.1650000002235174,0.009999999962747096,0.019999999925494193,0,0.30000000074505806,0,0.010000000149011612,0,0.19999999925494194,0.0900000000372529,2.099999997764826,64.24000000040978,0,0,67.37000000029802,0,0,3.1049999998882414,0,0
0.19500000048428773,0.09999999776482582,0.19999999925494194,0.18000000044703485,0.005000000074505806,0.009999999962747096,0,0.19999999925494194,0,0.034999999962747094,0,0.19999999925494194,0.08999999985098839,2.300000000745058,65.08999999985099,0,0,72.41499999985099,0,0,7.325,0.10000000149011612,0.10000000149011612
0.2100000001490116,0.19999999925494194,0.10000000149011612,0.17000000048428773,0.009999999962747096,0.019999999925494193,0,0.19999999925494194,0,0.034999999776482583,0,0.10000000149011612,0.10000000055879354,2.800000000745058,66.96999999973923,0,0,74.70500000026077,0,0,7.720000000484288,0,0
0.2149999998509884,0.19999999925494194,0.10000000149011612,0.1649999998509884,0.02000000011175871,0.01999999973922968,0,0.19999999925494194,0,0.049999999813735485,0,0.10000000149011612,0.0649999998509884,4.399999998509884,67.62000000011176,0,0,71.06499999966472,0,0,3.4249999998137355,0,0
0.19999999962747098,0.09999999776482582,0,0.14999999944120646,0.004999999888241291,0.04000000040978193,0,0.30000000074505806,0,0.02000000011175871,0,0,0.0949999999254942,3.699999999254942,66.75500000081956,0,0,74.62999999970198,0,0,7.859999999217689,0,0
0.2050000000745058,0.10000000149011612,0.20000000298023224,0.16000000033527612,0.019999999925494193,0.024999999813735484,0,0.19999999925494194,0,0.03500000014901161,0,0.20000000298023224,0.059999999962747096,4.899999998509884,68.675,0,0,79.59499999992549,0,0,10.915000000037253,0,0
0.2150000000372529,0.10000000149011612,0.10000000149011612,0.1600000001490116,0.009999999776482582,0.0400000000372529,0,0.19999999925494194,0,0.025,0,0.10000000149011612,0.0900000000372529,5.199999999254942,65.93000000044704,0,0,69.94000000059604,0,0,4.005000000074506,0,0
0.22499999962747097,0.10000000149011612,0.10000000149011612,0.17999999914318324,0.009999999962747096,0.03500000052154064,0,0.19999999925494194,0,0.025,0,0.10000000149011612,0.08999999929219485,3.699999999254942,69.35999999996275,0,0,73.55999999996274,0,0,4.1949999999254945,0,0
0.18999999910593032,0.19999999925494194,0.10000000149011612,0.16499999947845936,0.004999999888241291,0.014999999850988387,0,0.30000000074505806,0,0.02499999962747097,0,0.10000000149011612,0.06999999992549419,4.800000000745058,69.01999999992549,0,0,73.35999999996275,0,0,4.320000000111759,0,0
0.20000000018626451,0.19999999925494194,0.10000000149011612,0.1650000000372529,0.015000000037252903,0.015000000037252903,0,0.19999999925494194,0,0.034999999776482583,0,0.10000000149011612,0.07500000018626451,4,70.43499999977648,0,0,80.68999999985098,0,0,10.25,0,0
0.1949999999254942,0.10000000149011612,0.10000000149011612,0.1599999999627471,0.015000000223517418,0.01999999973922968,0,0.29999999701976776,0,0.025000000186264516,0,0.10000000149011612,0.08499999940395356,4.699999999254942,68.975,0,0,72.51999999955297,0,0,3.5349999994039534,0,0
0.2300000000745058,0,0.10000000149011612,0.15499999988824129,0.03000000026077032,0.029999999888241292,0,0.3999999985098839,0,0.034999999776482583,0,0.10000000149011612,0.06499999966472388,1.75,66.1050000006333,0,0,68.89000000040978,0,0,2.764999999664724,0,0
0.1899999998509884,0.19999999925494194,0,0.14999999944120646,0.015000000223517418,0.015000000223517418,0.09999999776482582,0.19999999925494194,0,0.025,0.09999999776482582,0,0.08499999940395356,1.300000000745058,68.25999999996274,0,0,70.9,0,0,2.6350000001490117,0.10000000149011612,0.10000000149011612
0.20500000044703484,0,0,0.15500000007450582,0.030000000074505807,0.020000000298023225,0,0.20000000298023224,0,0.03500000033527613,0,0,0.0849999999627471,1,64.88999999985099,0,0,67.87999999951572,0,0,2.970000000111759,0.10000000149011612,0.10000000149011612
0.2050000000745058,0.10000000149011612,0.10000000149011612,0.1600000001490116,0.015000000037252903,0.029999999888241292,0,0.19999999925494194,0,0.039999999850988385,0,0.10000000149011612,0.08500000014901161,1.300000000745058,65.65500000007451,0,0,68.8199999999255,0,0,3.1599999997764825,0,0
0.20000000037252902,0.09999999776482582,0.10000000149011612,0.14500000048428774,0.029999999701976775,0.02000000011175871,0,0.19999999925494194,0,0.019999999925494193,0,0.10000000149011612,0.09000000040978193,1.5,64.92000000011176,0,0,68.21500000003725,0,0,3.2849999997764825,0.10000000149011612,0.10000000149011612
0.22999999970197677,0.09999999776482582,0.10000000149011612,0.19999999981373548,0.005000000074505806,0.01999999973922968,0,0.19999999925494194,0.001470588238946363,0.05500000026077032,0,0.10000000149011612,0.08000000026077032,1.5,66.18500000014902,0,0,69.67999999970198,0,0,3.4799999997019766,0,0
0.225,0.19999999925494194,0.19999999925494194,0.17000000048428773,0.009999999776482582,0.039999999850988385,0,0.19999999925494194,0.0035460992907801418,0.039999999850988385,0,0.19999999925494194,0.06500000040978193,1.699999999254942,66.0550000000745,0,0,69.5699999999255,0,0,3.514999999850988,0.10000000149011612,0.10000000149011612
0.2099999999627471,0.09999999776482582,0,0.1699999999254942,0.004999999888241291,0.03000000026077032,0,0.30000000074505806,0,0.03500000033527613,0,0,0.07499999944120646,1.699999999254942,64.35499999988824,0,0,68.22000000048429,0,0,3.8600000007078052,0,0
0.19999999962747098,0.20000000298023224,0.19999999925494194,0.1449999999254942,0.015000000037252903,0.039999999664723875,0,0.09999999776482582,0,0.025,0,0.19999999925494194,0.08999999985098839,2.199999999254942,63.78000000007451,0,0,67.72999999970197,0,0,3.9399999996647237,0,0
0.2049999998882413,0,0.09999999776482582,0.15499999970197678,0.005000000074505806,0.0400000000372529,0,0.10000000149011612,0,0.005000000074505806,0,0.09999999776482582,0.10499999970197678,3.5,64.66500000022351,0,0,69.40500000026077,0,0,4.7300000002607705,0.09999999776482582,0.09999999776482582
0.23999999947845935,0.10000000149011612,0.10000000149011612,0.15499999988824129,0.029999999888241292,0.054999999701976776,0,0.30000000074505806,0,0.024999999813735484,0,0,0.0800000000745058,2.5,63.644999999925496,0,0,67.94999999962747,0,0,4.29499999973923,0.09999999776482582,0.09999999776482582
0.19500000011175872,0.10000000149011612,0,0.13999999985098838,0.020000000298023225,0.034999999962747094,0,0.30000000074505806,0,0.010000000149011612,0,0,0.08499999959021806,2.599999997764826,65.18499999977648,0,0,69.85000000018627,0,0,4.665000000409782,0,0
0.19999999981373548,0.10000000149011612,0.09999999776482582,0.1499999998137355,0.015000000037252903,0.034999999962747094,0.10000000149011612,0.19999999925494194,0,0.02000000011175871,0.10000000149011612,0.09999999776482582,0.08999999966472387,2.600000001490116,65.03000000044703,0,0,68.76500000022352,0,0,3.7349999997764827,0,0
0.2,0.19999999925494194,0.10000000149011612,0.15499999988824129,0.015000000037252903,0.030000000074505807,0.10000000149011612,0.19999999925494194,0,0.019999999925494193,0.10000000149011612,0.10000000149011612,0.07499999962747098,3.100000001490116,65.23999999966472,0,0,69.04500000011176,0,0,3.805000000447035,0,0
0.22499999962747097,0.19999999925494194,0.10000000149011612,0.17499999981373549,0.009999999776482582,0.03500000014901161,0.09999999776482582,0.29999999701976776,0,0.04000000022351742,0.09999999776482582,0.10000000149011612,0.07999999988824129,3.300000000745058,65.39500000011176,0,0,69.18499999977648,0,0,3.779999999888241,0,0
0.17999999932944774,0,0.10000000149011612,0.15499999970197678,0.009999999776482582,0.009999999962747096,0,0.19999999925494194,0,0.034999999962747094,0,0.10000000149011612,0.07999999970197677,3.2999999970197678,64.08499999996275,0,0,68.90999999977649,0,0,4.824999999813736,0.10000000149011612,0.10000000149011612
0.2099999997764826,0.09999999776482582,0.19999999925494194,0.15999999940395354,0.010000000149011612,0.03500000014901161,0.09999999776482582,0.19999999925494194,0,0.020000000298023225,0.09999999776482582,0.19999999925494194,0.08499999921768904,3.600000001490116,64.49500000029802,0,0,69.1300000006333,0,0,4.600000000186265,0.10000000149011612,0.10000000149011612
0.24999999962747096,0,0.20000000298023224,0.19499999955296515,0,0.055000000074505805,0,0.3999999985098839,0,0.034999999962747094,0,0.20000000298023224,0.09999999981373549,1.650000000372529,66.08500000014901,0,0,69.90000000037253,0,0,3.8,0,0
0.2099999997764826,0.20000000298023224,0.10000000149011612,0.1599999999627471,0.01999999973922968,0.030000000074505807,0,0.29999999701976776,0,0.025000000186264516,0,0.10000000149011612,0.075,1.5,66.99500000048428,0,0,69.83500000014901,0,0,2.834999999590218,0.09999999776482582,0.09999999776482582
0.16500000040978194,0.09999999776482582,0.10000000149011612,0.13000000044703483,0.004999999888241291,0.030000000074505807,0,0.19999999925494194,0,0.020000000298023225,0,0.10000000149011612,0.07000000029802322,0.9000000022351742,64.89000000022352,0,0,68.41500000003725,0,0,3.5199999999254943,0,0
0.2099999999627471,0.09999999776482582,0.09999999776482582,0.13500000033527612,0.024999999813735484,0.039999999664723875,0,0.10000000149011612,0,0.015000000037252903,0,0.09999999776482582,0.0900000000372529,1,68.28999999985099,0,0,73.72000000029803,0,0,5.420000000484288,0.10000000149011612,0.10000000149011612
0.2250000001862645,0.10000000149011612,0.19999999925494194,0.1650000002235174,0.015000000037252903,0.034999999776482583,0,0.20000000298023224,0,0.02500000037252903,0,0.19999999925494194,0.09999999981373549,2.599999997764826,70.09000000040979,0,0,73.8,0,0,3.7049999995157124,0.10000000149011612,0.10000000149011612
0.22500000037252904,0,0.20000000298023224,0.1650000000372529,0.025000000186264516,0.03500000014901161,0,0.3999999985098839,0,0.049999999813735485,0,0.20000000298023224,0.08000000026077032,1.799999998882413,62.21500000003725,0,0,65.51000000033528,0,0,3.2750000001862647,0,0
0.22000000011175871,0.19999999925494194,0.10000000149011612,0.17499999981373549,0.015000000223517418,0.030000000074505807,0.09999999776482582,0.19999999925494194,0,0.014999999850988387,0.09999999776482582,0.10000000149011612,0.1050000000745058,1.199999999254942,62.43499999996275,0,0,65.17499999981374,0,0,2.7299999998882414,0.10000000149011612,0.10000000149011612
0.19499999936670065,0.09999999776482582,0.20000000298023224,0.14499999936670066,0.019999999925494193,0.030000000074505807,0,0.09999999776482582,0,0.024999999813735484,0,0.20000000298023224,0.08999999947845935,1,94.78000000007451,0,0,97.67499999962747,0,0,2.894999999552965,0,0
0.19500000011175872,0,0.09999999776482582,0.1699999999254942,0,0.025000000186264516,0,0.19999999925494194,0,0.054999999888241294,0,0.09999999776482582,0.05,1.300000000745058,108.675,0,0,111.72500000037253,0,0,3.0400000002235172,0.10000000149011612,0.10000000149011612
0.18499999959021807,0.20000000298023224,0.10000000149011612,0.1450000001117587,0.014999999664723873,0.014999999664723873,0,0.19999999925494194,0,0.015000000037252903,0,0.10000000149011612,0.08999999985098839,1.5,96.25,0,0,99.47500000018627,0,0,3.2250000001862644,0,0
0.17999999970197678,0.29999999701976776,0.09999999776482582,0.13999999966472387,0.005000000074505806,0.029999999888241292,0,0.20000000298023224,0,0.010000000149011612,0,0.09999999776482582,0.08499999959021806,1.7000000029802322,99.44499999973922,0,0,102.99999999925494,0,0,3.549999999627471,0.10000000149011612,0.10000000149011612
0.21500000022351742,0.10000000149011612,0.19999999925494194,0.1600000001490116,0.015000000223517418,0.034999999776482583,0,0.10000000149011612,0,0.029999999888241292,0,0.19999999925494194,0.09000000022351742,2.100000001490116,63.81000000033528,0,0,67.48500000014901,0,0,3.6749999998137355,0.19999999925494194,0.19999999925494194
0.18999999947845936,0.10000000149011612,0.09999999776482582,0.1499999998137355,0.009999999962747096,0.02499999962747097,0,0.19999999925494194,0,0.025,0,0.09999999776482582,0.07999999932944775,2.199999999254942,63.48499999921769,0,0,67.47499999944121,0,0,3.9800000000745057,0,0
0.21999999955296518,0.30000000074505806,0.09999999776482582,0.15999999903142453,0.010000000149011612,0.04000000022351742,0,0.20000000298023224,0,0.039999999850988385,0,0.09999999776482582,0.06999999918043613,2.100000001490116,64.61500000115484,0,0,69.02500000074505,0,0,4.374999999813736,0,0
0.19999999981373548,0.20000000298023224,0.20000000298023224,0.175,0.014999999850988387,0.009999999962747096,0,0.09999999776482582,0,0.01999999973922968,0,0.20000000298023224,0.09500000029802322,2.300000000745058,70.51999999992549,0,0,76.825,0,0,6.294999999925494,0,0
0.2149999998509884,0,0.10000000149011612,0.17999999988824128,0.009999999962747096,0.025,0,0.30000000074505806,0,0.025,0,0.10000000149011612,0.09000000040978193,4.699999999254942,67.45999999996275,0,0,72.03000000026077,0,0,4.555000000260771,0.09999999776482582,0.09999999776482582
0.2,0.10000000149011612,0.19999999925494194,0.15500000007450582,0.009999999962747096,0.029999999888241292,0,0.19999999925494194,0,0.015000000037252903,0,0.19999999925494194,0.08499999959021806,2.600000001490116,65.69999999962747,0,0,69.69499999973922,0,0,3.985000000149012,0,0
0.2150000000372529,0.09999999776482582,0.19999999925494194,0.1650000002235174,0.01999999973922968,0.019999999925494193,0.09999999776482582,0.10000000149011612,0,0.044999999552965166,0.09999999776482582,0.19999999925494194,0.08000000063329935,4.600000001490116,65.9949999999255,0,0,69.66999999918043,0,0,3.659999999590218,0.10000000149011612,0.10000000149011612
0.21000000052154064,0,0.10000000149011612,0.15000000055879353,0.019999999925494193,0.034999999962747094,0,0.19999999925494194,0,0.03500000014901161,0,0.10000000149011612,0.07000000029802322,4.800000000745058,68.49000000022352,0,0,72.95500000026077,0,0,4.4449999999254945,0.09999999776482582,0.09999999776482582
0.20499999932944774,0,0.09999999776482582,0.14999999925494195,0.009999999962747096,0.0400000000372529,0,0.20000000298023224,0,0.01999999973922968,0,0.09999999776482582,0.0849999999627471,6.699999999254942,67.70999999977649,0,0,73.24999999962748,0,0,5.534999999962747,0,0
0.2049999998882413,0.10000000149011612,0.19999999925494194,0.1649999998509884,0.005000000074505806,0.019999999925494193,0,0.10000000149011612,0,0.034999999962747094,0,0.19999999925494194,0.07500000018626451,3.800000000745058,67.27999999970197,0,0,72.51500000003725,0,0,5.2300000002607705,0.09999999776482582,0.09999999776482582
0.21499999966472388,0,0.10000000149011612,0.1499999998137355,0.015000000037252903,0.039999999664723875,0,0.10000000149011612,0,0.029999999888241292,0,0.10000000149011612,0.07500000018626451,5.899999998509884,69.31999999973922,0,0,74.21500000003725,0,0,4.890000000223518,0,0
0.2349999999627471,0,0.10000000149011612,0.1699999997392297,0.015000000223517418,0.05,0,0.3999999985098839,0,0.019999999925494193,0,0.10000000149011612,0.08999999947845935,1.599999999627471,66.37999999988824,0,0,69.53499999996275,0,0,3.140000000037253,0,0
0.22000000029802322,0.19999999925494194,0.09999999776482582,0.15500000044703482,0.019999999925494193,0.0400000000372529,0.09999999776482582,0.30000000074505806,0,0.010000000149011612,0.09999999776482582,0.09999999776482582,0.07500000055879355,1.5999999977648258,67.02499999962747,0,0,69.78499999921769,0,0,2.7449999997392296,0.10000000149011612,0.10000000149011612
0.2250000001862645,0.10000000149011612,0.20000000298023224,0.1650000000372529,0.025000000186264516,0.025,0,0.09999999776482582,0,0.03500000014901161,0,0.10000000149011612,0.06999999955296517,1.1000000014901161,64.80999999940396,0,0,67.77499999962747,0,0,2.955000000447035,0,0
0.19500000048428773,0.10000000149011612,0.09999999776482582,0.1600000001490116,0.010000000149011612,0.020000000298023225,0,0.10000000149011612,0,0.029999999701976775,0,0.09999999776482582,0.09500000048428774,1.300000000745058,65.12999999988824,0,0,68.39000000022352,0,0,3.2500000001862643,0,0
0.19999999962747098,0.19999999925494194,0,0.16499999966472387,0.005000000074505806,0.029999999888241292,0,0.29999999701976776,0,0.034999999962747094,0,0,0.075,1.4000000022351742,63.915000000223515,0,0,67.38999999985099,0,0,3.4699999995529653,0.09999999776482582,0.09999999776482582
0.22999999970197677,0.10000000149011612,0.19999999925494194,0.17999999951571227,0.009999999962747096,0.030000000074505807,0,0.20000000298023224,0,0.034999999776482583,0,0.19999999925494194,0.06999999973922968,1.699999999254942,63.625,0,0,67.33500000014901,0,0,3.695000000111759,0.10000000149011612,0.10000000149011612
0.21499999966472388,0.30000000074505806,0.09999999776482582,0.17499999962747098,0.009999999962747096,0.025000000186264516,0.10000000149011612,0.19999999925494194,0,0.039999999664723875,0.10000000149011612,0.09999999776482582,0.1,2,63.794999999552964,0,0,67.3199999993667,0,0,3.514999999664724,0,0
0.20499999970197677,0,0.09999999776482582,0.16999999955296516,0.015000000037252903,0.015000000223517418,0,0.10000000149011612,0,0.034999999403953555,0,0.09999999776482582,0.06500000040978193,2.300000000745058,66.17999999970198,0,0,69.96500000003725,0,0,3.765000000409782,0.09999999776482582,0.09999999776482582
0.21000000052154064,0.09999999776482582,0.10000000149011612,0.15000000037252903,0.015000000223517418,0.034999999776482583,0,0.19999999925494194,0,0.005000000074505806,0,0.10000000149011612,0.08000000026077032,3.699999999254942,66.18000000026078,0,0,70.1949999999255,0,0,3.999999999627471,0.10000000149011612,0.10000000149011612
0.19999999981373548,0,0.10000000149011612,0.1649999998509884,0,0.024999999813735484,0,0.10000000149011612,0,0.019999999925494193,0,0.10000000149011612,0.0949999999254942,3.899999998509884,65.09000000003725,0,0,69.4949999999255,0,0,4.3949999997392295,0,0
0.17999999951571227,0.20000000298023224,0.09999999776482582,0.1499999998137355,0.005000000074505806,0.01999999973922968,0,0.19999999925494194,0,0.024999999813735484,0,0.09999999776482582,0.07500000037252903,2.400000002235174,65.05500000026078,0,0,69.66000000014901,0,0,4.604999999888241,0,0
0.20000000055879355,0.10000000149011612,0.10000000149011612,0.16000000033527612,0.009999999962747096,0.025000000186264516,0,0.30000000074505806,0,0.015000000223517418,0,0.10000000149011612,0.07500000037252903,2.699999999254942,64.38000000044704,0,0,68.24000000059604,0,0,3.844999999925494,0.09999999776482582,0.09999999776482582
0.1850000001490116,0,0.09999999776482582,0.1499999998137355,0,0.03500000033527613,0,0.20000000298023224,0,0.030000000074505807,0,0.09999999776482582,0.07499999962747098,2.7000000029802322,64.57000000011176,0,0,68.62500000037252,0,0,4.055000000260771,0,0
0.19000000022351743,0.09999999776482582,0,0.15499999970197678,0.010000000149011612,0.02500000037252903,0,0.30000000074505806,0,0.019999999925494193,0,0,0.07999999970197677,3.2000000029802322,64.03499999996275,0,0,67.78500000033527,0,0,3.7250000001862644,0,0
0.20499999970197677,0.09999999776482582,0.10000000149011612,0.15999999940395354,0.015000000037252903,0.020000000298023225,0,0.30000000074505806,0,0.034999999590218066,0,0.10000000149011612,0.08499999959021806,3.300000000745058,65.52000000011176,0,0,69.64499999973923,0,0,4.114999999850989,0,0.10000000149011612
0.19500000011175872,0.09999999776482582,0.09999999776482582,0.1649999998509884,0.009999999962747096,0.015000000223517418,0.09999999776482582,0.19999999925494194,0,0.03500000014901161,0.09999999776482582,0.09999999776482582,0.07499999962747098,3.699999999254942,64.88000000044704,0,0,69.02000000011176,0,0,4.139999999664724,0.10000000149011612,0.10000000149011612
0.20000000018626451,0.09999999776482582,0,0.1600000001490116,0.010000000149011612,0.025,0,0.19999999925494194,0,0.050000000186264514,0,0,0.08000000044703484,3.900000002235174,65.739999999851,0,0,70.81999999973922,0,0,5.075,0.10000000149011612,0.10000000149011612
0.2550000000745058,0,0.19999999925494194,0.2050000000745058,0.009999999962747096,0.0400000000372529,0,0.30000000074505806,0,0.0400000000372529,0,0.19999999925494194,0.06999999992549419,1.599999999627471,64.59499999992549,0,0,67.82999999970198,0,0,3.214999999664724,0,0
